query,name,google_id,place_id,location_link,photo_id,photo_url,photo_url_big,latitude,longitude,photo_date,photo_upload_source,photo_source_video,photo_tags,photo_tag_ids,original_photo_url
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipN_3vXWWiSi9X3nnNLNU5CAVi_aJCOnQ-wh3tJT,https://lh5.googleusercontent.com/p/AF1QipN_3vXWWiSi9X3nnNLNU5CAVi_aJCOnQ-wh3tJT,https://lh5.googleusercontent.com/p/AF1QipN_3vXWWiSi9X3nnNLNU5CAVi_aJCOnQ-wh3tJT=w2048-h2048-k-no,51.52799251,-0.00645549,7/9/2023 21:00:00,gmm_android_photo_post,,front,2,https://lh5.googleusercontent.com/p/AF1QipN_3vXWWiSi9X3nnNLNU5CAVi_aJCOnQ-wh3tJT=w203-h152-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipM6xVV2HnD7X5hnFwOtbloWI777cas2haXl1-c1,https://lh5.googleusercontent.com/p/AF1QipM6xVV2HnD7X5hnFwOtbloWI777cas2haXl1-c1,https://lh5.googleusercontent.com/p/AF1QipM6xVV2HnD7X5hnFwOtbloWI777cas2haXl1-c1=w2048-h2048-k-no,51.52799251,-0.00645549,10/8/2023 21:00:00,gmm_android_photo_post,,front,2,https://lh5.googleusercontent.com/p/AF1QipM6xVV2HnD7X5hnFwOtbloWI777cas2haXl1-c1=w203-h152-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipPaDYqo9RY4ksVTeY-fcIHULAEAqgfPxWBjrUYw,https://lh5.googleusercontent.com/p/AF1QipPaDYqo9RY4ksVTeY-fcIHULAEAqgfPxWBjrUYw,https://lh5.googleusercontent.com/p/AF1QipPaDYqo9RY4ksVTeY-fcIHULAEAqgfPxWBjrUYw=w2048-h2048-k-no,51.528133,-0.0052424,10/1/2023 10:00:00,gmm_android,,front,2,https://lh5.googleusercontent.com/p/AF1QipPaDYqo9RY4ksVTeY-fcIHULAEAqgfPxWBjrUYw=w203-h152-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipMl5Zn4A1RCi0KyJKDTMI1OWlw1-KbOqnjQSXgG,https://lh3.googleusercontent.com/p/AF1QipMl5Zn4A1RCi0KyJKDTMI1OWlw1-KbOqnjQSXgG,https://lh3.googleusercontent.com/p/AF1QipMl5Zn4A1RCi0KyJKDTMI1OWlw1-KbOqnjQSXgG=w2048-h2048-k-no,51.52799291,-0.006454505,9/18/2021 14:00:00,gmm_android,https://lh3.googleusercontent.com/ggs/AF1QipMl5Zn4A1RCi0KyJKDTMI1OWlw1-KbOqnjQSXgG=m18,front,2,https://lh3.googleusercontent.com/p/AF1QipMl5Zn4A1RCi0KyJKDTMI1OWlw1-KbOqnjQSXgG=w203-h114-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipOVhhoyAa_mb4ZoAcQw79rndo6T6LS5f660kn66,https://lh5.googleusercontent.com/p/AF1QipOVhhoyAa_mb4ZoAcQw79rndo6T6LS5f660kn66,https://lh5.googleusercontent.com/p/AF1QipOVhhoyAa_mb4ZoAcQw79rndo6T6LS5f660kn66=w2048-h2048-k-no,51.528133,-0.0052424,8/15/2018 13:00:00,gmm_android,,people,7,https://lh5.googleusercontent.com/p/AF1QipOVhhoyAa_mb4ZoAcQw79rndo6T6LS5f660kn66=w203-h152-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipP7m1cgvqNARqk5hsnNwTJfvaOuNGskSBsRLAwH,https://lh5.googleusercontent.com/p/AF1QipP7m1cgvqNARqk5hsnNwTJfvaOuNGskSBsRLAwH,https://lh5.googleusercontent.com/p/AF1QipP7m1cgvqNARqk5hsnNwTJfvaOuNGskSBsRLAwH=w2048-h2048-k-no,51.52799291,-0.006454505,8/8/2021 21:00:00,gmm_android,,front,2,https://lh5.googleusercontent.com/p/AF1QipP7m1cgvqNARqk5hsnNwTJfvaOuNGskSBsRLAwH=w203-h149-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipNsDn9x-k4DXT7G7WpNcgz63CWvl359xCznGqEc,https://lh5.googleusercontent.com/p/AF1QipNsDn9x-k4DXT7G7WpNcgz63CWvl359xCznGqEc,https://lh5.googleusercontent.com/p/AF1QipNsDn9x-k4DXT7G7WpNcgz63CWvl359xCznGqEc=w2048-h2048-k-no,51.52716842,-0.008462832,4/10/2022 9:00:00,gmm_android,,front,2,https://lh5.googleusercontent.com/p/AF1QipNsDn9x-k4DXT7G7WpNcgz63CWvl359xCznGqEc=w203-h114-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipMh_ybfS636RfpYOCxTgsXsR5-heIl8rfOO9MDu,https://lh5.googleusercontent.com/p/AF1QipMh_ybfS636RfpYOCxTgsXsR5-heIl8rfOO9MDu,https://lh5.googleusercontent.com/p/AF1QipMh_ybfS636RfpYOCxTgsXsR5-heIl8rfOO9MDu=w2048-h2048-k-no,51.52799291,-0.006454505,5/2/2021 9:00:00,gmm_android,,front,2,https://lh5.googleusercontent.com/p/AF1QipMh_ybfS636RfpYOCxTgsXsR5-heIl8rfOO9MDu=w203-h270-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipMjAzGMLFSLCgGjunaZSwJ1VFJcGjz4eSjkdpsL,https://lh5.googleusercontent.com/p/AF1QipMjAzGMLFSLCgGjunaZSwJ1VFJcGjz4eSjkdpsL,https://lh5.googleusercontent.com/p/AF1QipMjAzGMLFSLCgGjunaZSwJ1VFJcGjz4eSjkdpsL=w2048-h2048-k-no,51.528133,-0.0052424,10/1/2023 10:00:00,gmm_android,,,,https://lh5.googleusercontent.com/p/AF1QipMjAzGMLFSLCgGjunaZSwJ1VFJcGjz4eSjkdpsL=w203-h152-k-no
"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5273346,-0.0069242,15z/data=!4m6!3m5!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059!16zL20vMDN4bmNs?entry=ttu&g_ep=EgoyMDI1MDMwMy4wIKXMDSoASAFQAw%3D%3D",Three Mills Green & Three Mills Island,0x48761d5a228080b5:0x7c6255ff8d2cfa36,ChIJtYCAIloddkgRNvosjf9VYnw,"https://www.google.com/maps/place/Three+Mills+Green+%26+Three+Mills+Island/@51.5274128,-0.0070059,14z/data=!4m8!1m2!2m1!1sThree+Mills+Green+%26+Three+Mills+Island!3m4!1s0x48761d5a228080b5:0x7c6255ff8d2cfa36!8m2!3d51.5274128!4d-0.0070059",AF1QipOi7eBVnFZzUCuMTIBuBFJdXQUnEOsS-LtCtnYq,https://lh3.googleusercontent.com/p/AF1QipOi7eBVnFZzUCuMTIBuBFJdXQUnEOsS-LtCtnYq,https://lh3.googleusercontent.com/p/AF1QipOi7eBVnFZzUCuMTIBuBFJdXQUnEOsS-LtCtnYq=w2048-h2048-k-no,51.52799291,-0.006454505,9/28/2022 15:00:00,gmm_android,https://lh3.googleusercontent.com/ggs/AF1QipOi7eBVnFZzUCuMTIBuBFJdXQUnEOsS-LtCtnYq=m18,front,2,https://lh3.googleusercontent.com/p/AF1QipOi7eBVnFZzUCuMTIBuBFJdXQUnEOsS-LtCtnYq=w203-h360-k-no
