52766226509.0	0.476993854	51.519368	-0.003626
52766226509.0	-0.477946328	51.519368	-0.003626
52766226509.0	-0.736836401	51.519368	-0.003626
52766226509.0	-0.413790044	51.519368	-0.003626
52766226509.0	-0.708849947	51.519368	-0.003626
52766226509.0	-0.009647619	51.519368	-0.003626
52766226509.0	0.7056167	51.519368	-0.003626
52766226509.0	-0.092189146	51.519368	-0.003626
52766226509.0	-0.950253601	51.519368	-0.003626
52766226509.0	0.020801089	51.519368	-0.003626
52766226509.0	0.21354413	51.519368	-0.003626
52766226509.0	-0.73398505	51.519368	-0.003626
52766226509.0	0.208056364	51.519368	-0.003626
52766226509.0	0.488610714	51.519368	-0.003626
52766226509.0	-0.769050335	51.519368	-0.003626
52766226509.0	-0.911542163	51.519368	-0.003626
52766226509.0	0.997718835	51.519368	-0.003626
52766226509.0	-0.734590271	51.519368	-0.003626
52764192239.0	-0.947283986	51.519555	-0.004141
52764192239.0	-0.640899017	51.519555	-0.004141
52764192239.0	-0.37786905	51.519555	-0.004141
52764192239.0	0.165657254	51.519555	-0.004141
52764192239.0	-0.070397456	51.519555	-0.004141
52764192239.0	-0.741311786	51.519555	-0.004141
52764192239.0	0.376087817	51.519555	-0.004141
52764192239.0	0.030887265	51.519555	-0.004141
52764192239.0	-0.72173674	51.519555	-0.004141
52764192239.0	-0.941076553	51.519555	-0.004141
52764192239.0	0.992459546	51.519555	-0.004141
52764192239.0	0.383791477	51.519555	-0.004141
52764192239.0	-0.623135239	51.519555	-0.004141
52764192239.0	0.543885593	51.519555	-0.004141
52764192239.0	0.959303329	51.519555	-0.004141
52764192239.0	0.201016848	51.519555	-0.004141
52764192239.0	0.452966774	51.519555	-0.004141
52764192239.0	0.803286771	51.519555	-0.004141
52764192239.0	0.332890589	51.519555	-0.004141
52764192239.0	-0.06534009	51.519555	-0.004141
52764192239.0	0.870613828	51.519555	-0.004141
52764192239.0	-0.97743573	51.519555	-0.004141
52764192239.0	0.62520518	51.519555	-0.004141
52764192239.0	-0.514758149	51.519555	-0.004141
52764192239.0	-0.130968271	51.519555	-0.004141
52764192239.0	-0.129742335	51.519555	-0.004141
52764192239.0	0.337971731	51.519555	-0.004141
52764192239.0	0.659941795	51.519555	-0.004141
52764192239.0	-0.968465316	51.519555	-0.004141
52764192239.0	-0.571143562	51.519555	-0.004141
52764192239.0	0.720615102	51.519555	-0.004141
52764192239.0	0.294482047	51.519555	-0.004141
52764192239.0	-0.597379601	51.519555	-0.004141
52764192239.0	0.495209858	51.519555	-0.004141
52764192239.0	0.235529819	51.519555	-0.004141
52764192239.0	-0.014098525	51.519555	-0.004141
52764192239.0	0.388940452	51.519555	-0.004141
52764192239.0	0.116975419	51.519555	-0.004141
52764192239.0	-0.01200714	51.519555	-0.004141
52764192239.0	0.972798881	51.519555	-0.004141
52764192239.0	0.620087009	51.519555	-0.004141
52764192239.0	-0.119255242	51.519555	-0.004141
52764192239.0	0.270105711	51.519555	-0.004141
52764192239.0	-0.641751336	51.519555	-0.004141
52764192239.0	-0.396193969	51.519555	-0.004141
52764192239.0	-0.57901899	51.519555	-0.004141
52764192239.0	-0.08826911	51.519555	-0.004141
52764192239.0	0.98517642	51.519555	-0.004141
52764192239.0	-0.769450884	51.519555	-0.004141
52764192239.0	-0.973068295	51.519555	-0.004141
52764192239.0	0.734512245	51.519555	-0.004141
52764192239.0	0.700696279	51.519555	-0.004141
52764192239.0	0.713968307	51.519555	-0.004141
52764192239.0	0.741964765	51.519555	-0.004141
52764192239.0	-0.091575202	51.519555	-0.004141
52764192239.0	-0.494583604	51.519555	-0.004141
52764192239.0	-0.956333276	51.519555	-0.004141
52764192239.0	0.74332934	51.519555	-0.004141
52764192239.0	0.560108716	51.519555	-0.004141
52764192239.0	-0.480002255	51.519555	-0.004141
52764192239.0	0.633490308	51.519555	-0.004141
52764192239.0	0.455501169	51.519555	-0.004141
52764192239.0	-0.240216328	51.519555	-0.004141
52764192239.0	-0.649145076	51.519555	-0.004141
52764192239.0	0.279725858	51.519555	-0.004141
52764192239.0	0.384684412	51.519555	-0.004141
52764192239.0	0.982074494	51.519555	-0.004141
52764192239.0	0.227631695	51.519555	-0.004141
52764192239.0	-0.189349497	51.519555	-0.004141
52764192239.0	-0.75672117	51.519555	-0.004141
52764192239.0	-0.044206748	51.519555	-0.004141
52764192239.0	-0.489791878	51.519555	-0.004141
52764192239.0	-0.065413753	51.519555	-0.004141
52764192239.0	0.725777922	51.519555	-0.004141
52764192239.0	0.47226576	51.519555	-0.004141
52764192239.0	-0.364182488	51.519555	-0.004141
52764192239.0	0.882201751	51.519555	-0.004141
52764192239.0	-0.423668151	51.519555	-0.004141
52764192239.0	-0.367509851	51.519555	-0.004141
52764192239.0	0.462604463	51.519555	-0.004141
52764192239.0	0.072370793	51.519555	-0.004141
52764192239.0	-0.752094711	51.519555	-0.004141
52764192239.0	-0.672118729	51.519555	-0.004141
52764192239.0	0.455600326	51.519555	-0.004141
52764192239.0	-0.457776568	51.519555	-0.004141
52764192239.0	-0.900796145	51.519555	-0.004141
52764192239.0	-0.678967935	51.519555	-0.004141
52764192239.0	0.212094759	51.519555	-0.004141
52764192239.0	0.764617277	51.519555	-0.004141
