time,seconds_elapsed,bpm
1742831032578286080,1322.2052862644196,116.0
1742831035578286336,1325.2052865028381,116.0
1742831040578286080,1330.2052862644196,116.0
1742831046578286080,1336.2052862644196,115.0
1742831064578286080,1354.2052862644196,116.0
1742831066578286080,1356.2052862644196,116.0
1742831073578286080,1363.2052862644196,115.0
1742831087578286336,1377.2052865028381,114.0
1742831090578286080,1380.2052862644196,113.0
1742831098578286080,1388.2052862644196,113.0
1742831100578286080,1390.2052862644196,113.0
1742831106578286080,1396.2052862644196,112.0
1742831113578286080,1403.2052862644196,112.0
1742831118578286080,1408.2052862644196,111.0
1742831120578286080,1410.2052862644196,111.0
1742831129578286080,1419.2052862644196,111.0
1742831132578286080,1422.2052862644196,110.0
1742831135578286080,1425.2052862644196,111.0
1742831144578286336,1434.2052865028381,110.0
1742831149578286080,1439.2052862644196,110.0
1742831151578286336,1441.2052865028381,109.0
1742831161578286080,1451.2052862644196,110.0
1742831167328286464,1456.9552865028381,111.0
1742831174328286464,1463.9552865028381,110.0
1742831195328286464,1484.9552865028381,113.0
1742831198328286464,1487.9552865028381,112.0
1742831201328286464,1490.9552865028381,113.0
1742831209328286464,1498.9552865028381,113.0
1742831215328286464,1504.9552865028381,112.0
1742831219328286464,1508.9552865028381,112.0
1742831223328286464,1512.9552865028381,111.0
1742831230328286464,1519.9552865028381,110.0
1742831232328286464,1521.9552865028381,110.0
1742831245328286464,1534.9552865028381,109.0
1742831250328286464,1539.9552865028381,106.0
1742831254328286464,1543.9552865028381,108.0
1742831270328286464,1559.9552865028381,112.0
1742831275328286464,1564.9552865028381,112.0
1742831276328286464,1565.9552865028381,112.0
1742831281328286464,1570.9552865028381,112.0
1742831286328286464,1575.9552865028381,112.0
1742831291328286464,1580.9552865028381,112.0
1742831300328286464,1589.9552865028381,113.0
1742831301328286464,1590.9552865028381,113.0
1742831308328286464,1597.9552865028381,113.0
1742831311328286464,1600.9552865028381,113.0
1742831319328286464,1608.9552865028381,113.0
1742831323328286464,1612.9552865028381,112.0
1742831329328286464,1618.9552865028381,112.0
1742831331328286464,1620.9552865028381,111.0
1742831339328286464,1628.9552865028381,110.0
1742831351328286464,1640.9552865028381,108.0
