time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1742830875000258600,1164.627258544922,51.59101939108223,1.3472580920929251,-1,51.51188069947076,6.8767325868830085,203.46409485179265,4.756916574,3.3460845391266285,0.000208986,0.057130927
1742830876000260900,1165.6272607421874,51.39851489569992,1.0156333277241139,-1,51.51187769685751,6.6842280915006995,203.46409255419618,4.7596123125113285,3.342248893691102,0.000205723,0
1742830876999554600,1166.6265544433593,51.39851489569992,0.9038219015321421,-1,51.51187769685751,6.6842280915006995,203.46409255419618,4.761716889739881,3.339249810175152,0.000205723,0
1742830877999551200,1167.6265512695313,51.39851489569992,0.9007267730067112,-1,51.51187769685751,6.6842280915006995,203.46409255419618,4.763110696653812,3.337261380864686,0.000205723,0
1742830878999566800,1168.6265668945312,51.39851489569992,0.9050056758856946,-1,51.51187769685751,6.6842280915006995,203.46409255419618,4.76503526,3.3345128589767654,0.000205723,0
1742830879999567600,1169.6265676269531,51.35905343107879,0.9016434623597149,-1,51.51187293574785,6.644766626879573,203.46408660677307,4.762632098990168,3.337944355806031,0.000196456,0
1742830880999567000,1170.6265671386718,51.35905343107879,1.2934878080843304,-1,51.51187293574785,6.644766626879573,203.46408660677307,4.763819670308449,3.336249268500652,0.000196456,0
1742830881999584300,1171.6265842285156,51.35905343107879,0.9067482711625232,-1,51.51187293574785,6.644766626879573,203.46408660677307,4.760992801,3.3402821105684715,0.000196456,0
1742830882999583200,1172.6265832519532,51.398424367420375,1.2799797073786578,-1,51.511873546029385,6.684137563221157,203.4640757923998,4.75965953,3.342181650947694,0.000177086,0
1742830883999580000,1173.6265798339844,51.398424367420375,1.2788184853582114,-1,51.511873546029385,6.684137563221157,203.4640757923998,4.759999414406139,3.341697563760378,0.000177086,0
1742830884999595500,1174.6265954589844,51.398424367420375,1.2810059970903824,-1,51.511873546029385,6.684137563221157,203.4640757923998,4.761670547676551,3.339315892241783,0.000177086,0
1742830885999596300,1175.6265961914062,51.398424367420375,1.2768106273012714,-1,51.511873546029385,6.684137563221157,203.4640757923998,4.759079927313438,3.343006921654688,0.000177086,0
1742830886999592700,1176.6265927734376,51.398424367420375,1.2739204020897248,-1,51.511873546029385,6.684137563221157,203.4640757923998,4.758188404963445,3.3442757266200807,0.000177086,0
1742830887999605800,1177.6266057128905,51.50187121704221,1.2869476541342333,-1,51.51187439967044,6.787584412842989,203.46406778673946,4.758323937425686,3.344082884635271,0.000162638,0.023332775350404043
1742830888999598800,1178.626598876953,51.41945729125291,1.2846514840410557,-1,51.51187713926927,6.705170487053692,203.46406549699864,4.758559344600628,3.3437478967025718,0.000157826,0
1742830889999599900,1179.6265998535157,51.41945729125291,1.2787408342545805,-1,51.51187713926927,6.705170487053692,203.46406549699864,4.7571143316262585,3.345803381644667,0.000157826,0
1742830890999543800,1180.6265437011718,51.42025989014655,1.2808558216981711,-1,51.51188071541566,6.705973085947335,8.995729446411133,4.7571447626723335,3.345760113900579,0.000134789,0
1742830891999408600,1181.6264086914061,51.42025989014655,1.278019044359606,-1,51.51188196998188,6.705973085947335,8.995729446411133,4.7567305756994545,3.346348945193069,0.000122089,0
1742830892999280400,1182.6262802734375,51.42025989014655,1.2767534932639526,-1,51.51188071541602,6.705973085947335,-1,4.755579311920709,3.347984832824156,0.000134789,0
1742830893999161300,1183.6261613769532,51.42025989014655,1.277600408,-1,51.511879460850004,6.705973085947335,-1,4.755813800542432,3.3476517332839424,0.00014749,0
1742830894999050000,1184.6260500488281,51.42025989014655,1.2769170688675777,-1,51.51187946084975,6.705973085947335,203.46406003193712,4.755096220593776,3.3486709252602918,0.00014749,0
1742830895998944300,1185.6259443359374,51.42025989014655,1.2623318618882815,-1,51.51187946084975,6.705973085947335,203.46406003193712,4.755999914645971,3.3473873162029446,0.00014749,0
1742830896998846500,1186.625846435547,51.42025989014655,1.2688023138437368,-1,51.51187946084975,6.705973085947335,203.46406003193712,4.757046370848514,3.3459000072306133,0.00014749,0
1742830897998754000,1187.6257541503905,51.42025989014655,1.2455048538250908,180,51.51187946084975,6.705973085947335,203.46406003193712,4.755485097777143,3.3481186534542573,0.00014749,0
1742830898998668300,1188.6256682128906,51.42025989014655,1.2465511817818968,180,51.51187946084975,6.705973085947335,203.46406003193712,4.754603228286506,3.3493708624690055,0.00014749,0
1742830899998587600,1189.6255876464843,51.42025989014655,1.2170348026073174,180,51.51187946084975,6.705973085947335,203.46406003193712,4.755437009054335,3.3481869550109047,0.00014749,0
1742830900998513200,1190.6255131835937,51.42025989014655,1.1729588693037198,180,51.51187946084975,6.705973085947335,203.46406003193712,4.7555052173802865,3.348090076485055,0.00014749,0
1742830901998442200,1191.6254421386718,51.42025989014655,1.2186644366302897,180,51.51187946084975,6.705973085947335,203.46406003193712,4.756454060847054,3.3467419679205035,0.00014749,0
