time,seconds_elapsed,relativeAltitude,pressure
1742830511887022800,801.5140229492188,1.2699999809265137,101.78190612792969
1742830514442837000,804.0698369140625,1.2300000190734863,101.78250885009766
1742830517017591000,806.6445910644532,1.100000023841858,101.7832260131836
1742830519566882000,809.1938820800781,1.090000033378601,101.78331756591797
1742830522106189000,811.7331889648437,1.2599999904632568,101.78240966796875
1742830524670920000,814.297919921875,1.350000023841858,101.78042602539062
1742830527248239900,816.8752399902344,1.340000033378601,101.77967071533203
1742830529838220000,819.4652199707032,1.2999999523162842,101.77986907958984
1742830532350562000,821.9775620117188,1.2000000476837158,101.78013610839844
1742830534931086000,824.5580861816406,1.1299999952316284,101.78092193603516
1742830537467327200,827.0943271484375,1.059999942779541,101.78324890136719
1742830540021091800,829.648091796875,0.9599999785423279,101.78404998779297
1742830542671053000,832.2980529785157,0.9700000286102295,101.78498840332031
1742830545163206100,834.7902060546875,0.9900000095367432,101.78506469726562
1742830547702810000,837.3298100585937,0.9399999976158142,101.78447723388672
1742830550261491000,839.8884909667969,0.8500000238418579,101.78497314453125
1742830552900919000,842.5279189453125,0.7599999904632568,101.78630828857422
1742830555387964000,845.0149638671875,0.6399999856948853,101.78846740722656
1742830557946820000,847.5738200683594,0.5600000023841858,101.78916931152344
1742830560521975000,850.1489750976563,0.5099999904632568,101.78986358642578
1742830563069325000,852.6963249511718,0.5400000214576721,101.7894058227539
1742830565616971000,855.2439709472657,0.6299999952316284,101.7890396118164
1742830568172813800,857.7998137207031,0.7099999785423279,101.78779602050781
1742830570747848000,860.3748479003906,0.6499999761581421,101.78778076171875
1742830573328205000,862.955205078125,0.5799999833106995,101.78864288330078
1742830575853025000,865.4800249023438,0.5,101.78984069824219
1742830578409065000,868.0360649414063,0.38999998569488525,101.79104614257812
1742830580979885000,870.6068850097656,0.2800000011920929,101.7927017211914
1742830583542900000,873.1698999023438,0.25999999046325684,101.79364776611328
1742830586106513000,875.7335129394531,0.23000000417232513,101.79381561279297
1742830588689566200,878.3165661621093,0.23000000417232513,101.79434967041016
1742830591208370000,880.8353698730468,0.20000000298023224,101.79476928710938
1742830593765421800,883.392421875,0.20000000298023224,101.79463958740234
1742830596344999000,885.9719990234375,0.17000000178813934,101.79466247558594
1742830598890161200,888.5171611328125,0.10999999940395355,101.79522705078125
1742830601437301200,891.0643012695313,0.029999999329447746,101.79576110839844
1742830603997369000,893.624369140625,0.029999999329447746,101.79643249511719
1742830606561891000,896.1888911132812,0,101.79718780517578
1742830609146878000,898.7738779296875,0.12999999523162842,101.79704284667969
1742830617040792800,906.6677927246094,0.23999999463558197,101.79556274414062
1742830619350592300,908.9775922851562,0.15000000596046448,101.79674530029297
1742830621954862000,911.5818620605469,0.4300000071525574,101.79596710205078
1742830624510855000,914.1378549804688,0.6700000166893005,101.79363250732422
1742830627050061800,916.6770617675782,0.6299999952316284,101.7932357788086
1742830629684295200,919.3112951660156,0.6000000238418579,101.79402923583984
1742830632161395200,921.7883952636719,0.5799999833106995,101.79508972167969
1742830634756099000,924.3830991210938,0.5099999904632568,101.7957763671875
1742830637275866000,926.9028662109375,0.4699999988079071,101.79717254638672
1742830639866424000,929.4934240722656,0.4399999976158142,101.797119140625
1742830642413431000,932.0404311523438,0.3799999952316284,101.7983627319336
1742830644961856000,934.5888559570312,0.27000001072883606,101.79817962646484
1742830647553796000,937.1807961425782,0.38999998569488525,101.79727935791016
1742830650074377000,939.701376953125,0.7300000190734863,101.79661560058594
1742830652641727000,942.2687270507812,0.800000011920929,101.79499816894531
1742830655207868200,944.8348681640625,0.7400000095367432,101.7934799194336
1742830657749845000,947.3768449707031,0.800000011920929,101.79352569580078
1742830660321219000,949.9482189941406,0.8299999833106995,101.7938461303711
1742830662920227000,952.5472270507812,0.8299999833106995,101.79618072509766
1742830665438180000,955.0651801757813,0.8100000023841858,101.79698181152344
1742830668002442800,957.6294428710937,0.8299999833106995,101.79739379882812
1742830670582786000,960.2097861328125,0.8500000238418579,101.7975082397461
1742830673103714800,962.73071484375,0.9200000166893005,101.79531860351562
1742830675742692900,965.3696928710938,0.8399999737739563,101.79277038574219
1742830678265838000,967.8928381347656,0.6499999761581421,101.79418182373047
1742830680788638200,970.4156381835937,0.5400000214576721,101.79546356201172
1742830683426471000,973.0534709472656,0.49000000953674316,101.79515075683594
1742830685915427000,975.5424270019531,0.5199999809265137,101.79473114013672
1742830688515094000,978.1420939941406,0.5,101.79547882080078
1742830691037801000,980.6648010253906,0.46000000834465027,101.79649353027344
1742830693595262000,983.2222619628906,0.46000000834465027,101.79691314697266
1742830696174595800,985.8015959472656,0.46000000834465027,101.79756164550781
